Unique ID,Indicator ID,Name,Measure,Measure.1,Measure.2,Measure.3,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Class
151599,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01-01-2009,2.1,Class 1 (Good Air Quality)
151600,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01-01-2009,1.0,Class 1 (Good Air Quality)
151601,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01-01-2009,5.6,Class 1 (Good Air Quality)
151602,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01-01-2009,2.6,Class 1 (Good Air Quality)
151603,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2009-2011,01-01-2009,4.1,Class 1 (Good Air Quality)
151604,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,402,West Queens,2009-2011,01-01-2009,3.0,Class 1 (Good Air Quality)
151605,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2009-2011,01-01-2009,2.6,Class 1 (Good Air Quality)
151606,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,01-01-2009,2.2,Class 1 (Good Air Quality)
151607,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009-2011,01-01-2009,3.4,Class 1 (Good Air Quality)
151608,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2009-2011,01-01-2009,3.7,Class 1 (Good Air Quality)
151609,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2009-2011,01-01-2009,4.1,Class 1 (Good Air Quality)
151610,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,408,Jamaica,2009-2011,01-01-2009,7.5,Class 1 (Good Air Quality)
151611,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2009-2011,01-01-2009,5.0,Class 1 (Good Air Quality)
151612,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2009-2011,01-01-2009,9.0,Class 1 (Good Air Quality)
164875,383,Sulfur Dioxide (SO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2008-09,12-01-2008,4.43,Class 1 (Good Air Quality)
151613,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2009-2011,01-01-2009,12.1,Class 1 (Good Air Quality)
151614,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01-01-2009,9.5,Class 1 (Good Air Quality)
151615,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2009-2011,01-01-2009,4.7,Class 1 (Good Air Quality)
151616,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2009-2011,01-01-2009,4.2,Class 1 (Good Air Quality)
151617,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2009-2011,01-01-2009,7.0,Class 1 (Good Air Quality)
151618,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,2009-2011,01-01-2009,13.7,Class 1 (Good Air Quality)
151619,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2009-2011,01-01-2009,7.6,Class 1 (Good Air Quality)
151620,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2009-2011,01-01-2009,4.9,Class 1 (Good Air Quality)
151621,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2009-2011,01-01-2009,4.2,Class 1 (Good Air Quality)
151622,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2009-2011,01-01-2009,6.8,Class 1 (Good Air Quality)
151623,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,101,Kingsbridge - Riverdale,2005,01-01-2005,24.6,Class 2 (Moderate Air Quality)
151624,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,102,Northeast Bronx,2005,01-01-2005,16.7,Class 1 (Good Air Quality)
151625,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,103,Fordham - Bronx Pk,2005,01-01-2005,23.8,Class 2 (Moderate Air Quality)
151626,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,104,Pelham - Throgs Neck,2005,01-01-2005,22.8,Class 2 (Moderate Air Quality)
151627,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,105,Crotona -Tremont,2005,01-01-2005,39.6,Class 2 (Moderate Air Quality)
151628,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,106,High Bridge - Morrisania,2005,01-01-2005,36.1,Class 2 (Moderate Air Quality)
151629,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,107,Hunts Point - Mott Haven,2005,01-01-2005,21.3,Class 2 (Moderate Air Quality)
151630,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,201,Greenpoint,2005,01-01-2005,30.2,Class 2 (Moderate Air Quality)
151631,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,202,Downtown - Heights - Slope,2005,01-01-2005,41.7,Class 3 (Unhealthy Air Quality)
151632,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01-01-2005,33.8,Class 2 (Moderate Air Quality)
151633,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,204,East New York,2005,01-01-2005,20.1,Class 2 (Moderate Air Quality)
151634,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,205,Sunset Park,2005,01-01-2005,30.7,Class 2 (Moderate Air Quality)
151635,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,206,Borough Park,2005,01-01-2005,21.6,Class 2 (Moderate Air Quality)
151636,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,207,East Flatbush - Flatbush,2005,01-01-2005,26.3,Class 2 (Moderate Air Quality)
151637,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,208,Canarsie - Flatlands,2005,01-01-2005,16.0,Class 1 (Good Air Quality)
151638,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,209,Bensonhurst - Bay Ridge,2005,01-01-2005,23.1,Class 2 (Moderate Air Quality)
151639,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,210,Coney Island - Sheepshead Bay,2005,01-01-2005,15.9,Class 1 (Good Air Quality)
151640,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,211,Williamsburg - Bushwick,2005,01-01-2005,15.5,Class 1 (Good Air Quality)
151641,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,301,Washington Heights,2005,01-01-2005,44.4,Class 3 (Unhealthy Air Quality)
151642,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,302,Central Harlem - Morningside Heights,2005,01-01-2005,36.9,Class 2 (Moderate Air Quality)
151643,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,303,East Harlem,2005,01-01-2005,53.1,Class 3 (Unhealthy Air Quality)
151644,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,304,Upper West Side,2005,01-01-2005,49.5,Class 3 (Unhealthy Air Quality)
151645,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,305,Upper East Side,2005,01-01-2005,54.7,Class 3 (Unhealthy Air Quality)
151646,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,306,Chelsea - Clinton,2005,01-01-2005,46.1,Class 3 (Unhealthy Air Quality)
151647,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,307,Gramercy Park - Murray Hill,2005,01-01-2005,78.6,Class 4 (Very Unhealthy Air Quality)
151648,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,308,Greenwich Village - SoHo,2005,01-01-2005,47.5,Class 3 (Unhealthy Air Quality)
151649,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,309,Union Square - Lower East Side,2005,01-01-2005,52.9,Class 3 (Unhealthy Air Quality)
151650,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,310,Lower Manhattan,2005,01-01-2005,39.8,Class 2 (Moderate Air Quality)
151651,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,401,Long Island City - Astoria,2005,01-01-2005,18.6,Class 1 (Good Air Quality)
151652,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,402,West Queens,2005,01-01-2005,40.8,Class 3 (Unhealthy Air Quality)
151653,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,403,Flushing - Clearview,2005,01-01-2005,19.6,Class 1 (Good Air Quality)
151654,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,404,Bayside - Little Neck,2005,01-01-2005,33.8,Class 2 (Moderate Air Quality)
151655,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,405,Ridgewood - Forest Hills,2005,01-01-2005,26.3,Class 2 (Moderate Air Quality)
151656,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,406,Fresh Meadows,2005,01-01-2005,34.3,Class 2 (Moderate Air Quality)
151657,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,407,Southwest Queens,2005,01-01-2005,21.9,Class 2 (Moderate Air Quality)
151658,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,408,Jamaica,2005,01-01-2005,19.4,Class 1 (Good Air Quality)
151659,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,409,Southeast Queens,2005,01-01-2005,26.4,Class 2 (Moderate Air Quality)
151660,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,410,Rockaways,2005,01-01-2005,4.9,Class 1 (Good Air Quality)
151661,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,501,Port Richmond,2005,01-01-2005,7.7,Class 1 (Good Air Quality)
151662,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,502,Stapleton - St. George,2005,01-01-2005,13.9,Class 1 (Good Air Quality)
151663,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,503,Willowbrook,2005,01-01-2005,13.1,Class 1 (Good Air Quality)
151664,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,UHF42,504,South Beach - Tottenville,2005,01-01-2005,6.2,Class 1 (Good Air Quality)
151665,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,Citywide,1,New York City,2005,01-01-2005,24.0,Class 2 (Moderate Air Quality)
151671,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,101,Kingsbridge - Riverdale,2005,01-01-2005,22.6,Class 2 (Moderate Air Quality)
151672,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,102,Northeast Bronx,2005,01-01-2005,14.6,Class 1 (Good Air Quality)
151673,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,103,Fordham - Bronx Pk,2005,01-01-2005,22.8,Class 2 (Moderate Air Quality)
151674,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,104,Pelham - Throgs Neck,2005,01-01-2005,20.6,Class 2 (Moderate Air Quality)
151675,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,105,Crotona -Tremont,2005,01-01-2005,36.3,Class 2 (Moderate Air Quality)
151676,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,106,High Bridge - Morrisania,2005,01-01-2005,33.0,Class 2 (Moderate Air Quality)
151677,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,107,Hunts Point - Mott Haven,2005,01-01-2005,19.8,Class 1 (Good Air Quality)
151678,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,201,Greenpoint,2005,01-01-2005,28.2,Class 2 (Moderate Air Quality)
151679,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,202,Downtown - Heights - Slope,2005,01-01-2005,38.8,Class 2 (Moderate Air Quality)
151680,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01-01-2005,32.6,Class 2 (Moderate Air Quality)
151681,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,204,East New York,2005,01-01-2005,17.7,Class 1 (Good Air Quality)
151682,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,205,Sunset Park,2005,01-01-2005,28.8,Class 2 (Moderate Air Quality)
151683,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,206,Borough Park,2005,01-01-2005,20.5,Class 2 (Moderate Air Quality)
151684,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,207,East Flatbush - Flatbush,2005,01-01-2005,25.3,Class 2 (Moderate Air Quality)
151685,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,208,Canarsie - Flatlands,2005,01-01-2005,15.5,Class 1 (Good Air Quality)
151686,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,209,Bensonhurst - Bay Ridge,2005,01-01-2005,22.0,Class 2 (Moderate Air Quality)
151687,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,210,Coney Island - Sheepshead Bay,2005,01-01-2005,15.1,Class 1 (Good Air Quality)
151688,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,211,Williamsburg - Bushwick,2005,01-01-2005,14.8,Class 1 (Good Air Quality)
151689,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,301,Washington Heights,2005,01-01-2005,42.6,Class 3 (Unhealthy Air Quality)
151690,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,302,Central Harlem - Morningside Heights,2005,01-01-2005,35.7,Class 2 (Moderate Air Quality)
151691,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,303,East Harlem,2005,01-01-2005,50.6,Class 3 (Unhealthy Air Quality)
151692,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,304,Upper West Side,2005,01-01-2005,47.2,Class 3 (Unhealthy Air Quality)
151693,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,305,Upper East Side,2005,01-01-2005,51.2,Class 3 (Unhealthy Air Quality)
151694,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,306,Chelsea - Clinton,2005,01-01-2005,42.0,Class 3 (Unhealthy Air Quality)
151695,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,307,Gramercy Park - Murray Hill,2005,01-01-2005,72.8,Class 4 (Very Unhealthy Air Quality)
151696,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,308,Greenwich Village - SoHo,2005,01-01-2005,43.5,Class 3 (Unhealthy Air Quality)
151697,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,309,Union Square - Lower East Side,2005,01-01-2005,49.3,Class 3 (Unhealthy Air Quality)
151698,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,310,Lower Manhattan,2005,01-01-2005,37.6,Class 2 (Moderate Air Quality)
151699,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,401,Long Island City - Astoria,2005,01-01-2005,17.3,Class 1 (Good Air Quality)
151700,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,402,West Queens,2005,01-01-2005,38.7,Class 2 (Moderate Air Quality)
151701,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,403,Flushing - Clearview,2005,01-01-2005,18.3,Class 1 (Good Air Quality)
151702,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,404,Bayside - Little Neck,2005,01-01-2005,31.7,Class 2 (Moderate Air Quality)
151703,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,405,Ridgewood - Forest Hills,2005,01-01-2005,25.1,Class 2 (Moderate Air Quality)
151704,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,406,Fresh Meadows,2005,01-01-2005,32.1,Class 2 (Moderate Air Quality)
151705,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,407,Southwest Queens,2005,01-01-2005,20.4,Class 2 (Moderate Air Quality)
151706,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,408,Jamaica,2005,01-01-2005,18.6,Class 1 (Good Air Quality)
151707,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,409,Southeast Queens,2005,01-01-2005,25.8,Class 2 (Moderate Air Quality)
151708,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,410,Rockaways,2005,01-01-2005,4.7,Class 1 (Good Air Quality)
151709,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,501,Port Richmond,2005,01-01-2005,7.3,Class 1 (Good Air Quality)
151710,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,502,Stapleton - St. George,2005,01-01-2005,13.0,Class 1 (Good Air Quality)
151711,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,503,Willowbrook,2005,01-01-2005,12.2,Class 1 (Good Air Quality)
151712,644,Traffic Density- Annual Vehicle Miles Traveled for Cars,million miles,per km2,UHF42,504,South Beach - Tottenville,2005,01-01-2005,5.8,Class 1 (Good Air Quality)
